e0adeb0cfc8cf487cbaf547e5de0b9c43d4eb11b1cf7acaa1fc5e61544169e68dfdb79e8247a01ec21e1c96964214466ed594e6021b2ff3620c94a3ad9faa1bb,198.199.90.70,30303,Ethereum(J)/v1.3.9/Linux/Release/Java/Dev,1483888879.08,1483888758.44,1,4
4901c805a3c2e0ee7a93f677c2d428f991b85bf220e3d1de65ab082361907a4e3b1d6cc436fe8bb3f2bd7fc680480056ca730590fc0bf3b0188e30076bc126ab,161.202.155.76,30303,Geth/v1.5.0-unstable/linux/go1.5.1,1483889467.05,1483889467.19,0.205237934987,4
2c2fabac9ef114382168ce63cc24d0038c3e6ccffab964de33ba8365fed49071975bda418a97597bf51079d60049af44915ceada399ffbb1d6e0cecf6bf96775,66.147.230.39,30303,Geth/v1.5.0-unstable/linux/go1.6.1,1483889469.34,1483889469.37,0.390606457988,4
cfdc3aa8c21d878e4a3598d1be87dd0837055690477a29ea77a1df855fcbaa44e6c609b4ca0a019f97fa8ef2b4b76bee804d9d8eb24d5224359fd79b38fdc923,137.110.49.182,30303,Geth/v1.3.5/windows/go1.5.1,1483889469.46,1483889469.53,0.104085003336,4
0a8ed2493f8443fb9692f4f7aa0e554795db786e636f3096859591d495a92661d52e7ed2b2f07138ddc532477a33a5280d97d5a3975de4918a1b35f3cb6c6d90,208.68.39.123,30303,Ethereum(J)/v1.3.9/Linux/Release/Java/Dev,1483888885.59,1483888765.05,1,4
e69f4985fe64fa7fee730d8bc20b8888c89ab758c9400db2462562654fb2bd7ec9cc7bca44d8a5ed5d8945c9563b541536b0eca4245f41d4f07f32435cf29a7c,13.79.154.168,30303,Ethereum(J)/v1.3.9/Linux/Release/Java/Dev,1483888888.32,1483888767.13,1,4
d4f008148e26f74324e2ff3361ef7826de72baafecbac8b781ab33aa431bf643cab51913c9f4f5fe16b3cfcf54cff287d238e3109e7d67a2dcedce195f2df255,13.81.219.121,30303,Ethereum(J)/v1.4.0/Linux/Dev/Java/Dev,1483888888.32,1483888767.36,1,4
4e985b106c45b8462fb9b1726d2eb25fa5243280e6dbb4f927d4028b9e1e36a6983b96135c62d545bbad208da6f5e1689ab54d8f0c9cdb0bb81a8f7c2bff3941,198.199.81.85,30303,Ethereum(J)/v1.3.9/Linux/Dev/Java/Dev,1483888889.93,1483888769.37,1,4
5eaafaf53d403dd447cd8a60d3cb7ea9415a1dae8b21a55990d4313ab1672cfec66a8ffe908f78cc5f6b9520382c41ade43df72fb11c3f0eeb9f211c968d4f86,13.90.208.144,30303,Ethereum(J)/v1.4.0/Linux/Dev/Java/Dev,1483888894.63,1483888773.94,1,4
c0d5c9fcc76cec6333537a79c2a98268c68ad9fadb188b74695a711b565bbf5a06be219ae86ed50d34f6cc4f993960fa480d6e8612403f7d5e9ae50eb1efc343,192.34.58.235,30303,Ethereum(J)/v1.3.9/Linux/Release/Java/Dev,1483888896.07,1483888775.69,1,4
